"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Comoros","COM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165.499585578011","173.195229587674","157.878338600246","158.57260857475","169.896382275696","180.269020659675","182.706260763531","181.274797645294","181.744124515916","189.592341992959","191.718590504651","188.099758536598","192.983930689037","198.884399362428","200.125287879025","194.500289482871","194.569840536908","196.235452066165","200.484087231407","204.665299305258","208.385252641913","207.584476413723","208.31286671912","208.80377842697","",
"Cabo Verde","CPV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6436992009017","59.48212208396","55.7621491172268","81.3447872600613","56.4162067242077","54.4074831069859","53.1418602598979","51.8064892009104","51.0783904590581","54.1907457361421","48.7968054470221","50.169853269128","49.2322919531816","50.6456042619601","46.1699516486759","43.9280530314301","44.5956440160441","47.238852392077","47.9880669515025","48.6481872950098","48.301665002519","48.5916789257967","48.0423849176894","48.7422784203258","",
"Costa Rica","CRI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.401720028727","56.6566197782599","66.7384607515959","72.1101692226455","81.589134675075","97.656728761032","111.060319680001","125.4437926015","139.145351256297","157.722844602636","164.966195175765","175.164652829672","188.358903354919","199.983425252894","217.691750996704","233.312666249822","251.253990183563","267.694112836492","295.186161420051","317.421490094892","338.540632724316","346.738297858882","354.535216278301","366.819002444125","",
"Caribbean small states","CSS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.232099494673565","0.208054649325896","0.211034676084938","0.24523612387366","0.303248049347157","0.328261321436281","0.313772214676351","0.304291605039899","0.304947204694481","0.312032066881056","0.310377267336732","0.304865507093138","0.313848571427333","0.316872989870279","0.310263481051734","0.301739647439934","0.323080250294862","0.325988341175021","0.318717802272431","0.318231115126598","0.318170572899307","0.321938711455632","","","",
"Curacao","CUW","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29218162550183","","","",
"Cayman Islands","CYM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.958799448362291","","","",
"Cyprus","CYP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.611159586396615","0.614547240801155","0.637142912817086","0.652205173981854","0.672302793560443","0.71151801733823","0.712596843372268","0.715887770473843","0.724374812465172","0.733850802611301","0.732202062393943","0.723387366956163","0.723116931999966","0.745241916410447","0.736745276257768","0.72782998700591","0.709462190352021","0.710982221969321","0.685119853499347","0.668643774108004","0.677269773806157","0.694349676141817","0.69018272665646","0.673796212940758","",
"Czech Republic","CZE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.501755","7.251585","7.966098","9.415663","10.357325","11.069722","11.953984","12.719071","13.897027","14.138506","14.205462","14.214805","14.31888","14.014424","14.285459","14.316236","14.028978","13.943741","14.261945","13.89888","13.953595","13.397994","13.429962","13.39312","",
"Germany","DEU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.963312","0.96104","0.989317","1.006279","1.006659","1.005517","0.993092","0.99076","0.988537","0.974899","0.966465","0.954982","0.941873","0.91619","0.896235","0.866875","0.836964","0.830578","0.811651","0.809142","0.796472","0.784158","0.785612","0.793791","",
